event_count,country_United_States,country_Saudi_Arabia,country_India,country_Britain,country_Italy,average_load_time,max_load_time,event_bench_load_success_count,event_profile_search_success_count,event_add_profile_success_count,event_upgrade_plan_count,event_pricing_model_count,event_profile_load_fail_count,event_email_receipt_count,platform_all_count,platform_brbench_count,platform_fb_count,platform_hashtags_count,platform_ig._count,platform_ig_count,platform_li_count,platform_meta_count,platform_nan_count,platform_tk_count,platform_tw_count,platform_xch_count,platform_yt_count,platform_total_count,view_add,view_addprofiles,view_ads,view_bench,view_benchmark,view_brands,view_campaigns,view_connect,view_content-pillars,view_hashtag,view_nan,view_page,view_postsfeed,view_profile,view_proj,view_projecthome,view_reports,view_search,view_settings,view_upgradeplan
174,0,0,0,0,0,2.3825625,5.787,0,20,20,5,5,0,5,0,0,0,0,0,93,0,0,8,0,0,73,0,238.1695625,0,2,0,0,0,0,0,0,0,0,107,0,0,52,0,10,0,0,0,3
128,0,0,0,0,0,3.2685,3.269,0,23,19,2,2,0,0,0,0,18,0,0,8,0,0,5,0,8,85,4,181.5375,0,0,0,0,0,16,0,0,0,0,109,0,0,0,0,2,0,0,0,1
5,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,12.882,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
26,1,0,0,0,0,1.639,1.639,0,2,1,1,1,0,1,0,0,0,0,0,9,0,0,6,0,0,11,0,36.278,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,0,0,0,0
316,0,0,0,0,0,1.6737966101694917,5.061,0,9,7,2,2,0,10,0,0,0,0,0,0,0,0,18,0,257,41,0,353.7347966101695,0,0,0,0,0,0,0,0,0,0,61,0,0,242,0,12,0,0,0,1
305,0,0,0,0,0,1.4839090909090908,4.005,14,5,5,5,5,0,3,0,6,52,0,0,121,18,0,28,28,7,59,6,368.4889090909091,0,0,0,0,60,0,8,0,0,0,68,0,17,156,0,15,1,0,0,0
21,1,0,0,0,0,1.741,3.141,0,3,1,1,1,0,0,0,0,0,0,0,0,7,0,4,0,0,10,0,32.882,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,0,0,0,0
316,0,0,0,0,0,1.6737966101694917,5.061,0,9,7,2,2,0,10,0,0,0,0,0,0,0,0,18,0,257,41,0,353.7347966101695,0,0,0,0,0,0,0,0,0,0,61,0,0,242,0,12,0,0,0,1
181,0,0,0,1,0,1.9093125,6.439,12,15,12,2,2,0,7,0,0,0,0,0,0,72,0,12,0,0,98,0,242.3483125,0,0,0,0,39,6,10,0,0,0,89,0,6,5,0,21,4,0,0,2
307,0,0,0,0,0,8.426,33.162,3,22,13,10,10,0,12,0,4,58,0,0,67,0,0,16,18,17,125,2,419.588,0,0,0,0,13,39,0,0,0,0,105,0,4,121,2,18,0,0,0,5
316,0,0,0,0,0,1.6737966101694917,5.061,0,9,7,2,2,0,10,0,0,0,0,0,0,0,0,18,0,257,41,0,353.7347966101695,0,0,0,0,0,0,0,0,0,0,61,0,0,242,0,12,0,0,0,1
1409,0,0,0,0,0,1.1948910891089108,14.527,210,23,20,18,15,0,9,0,31,517,0,0,48,7,1,19,323,9,352,105,1723.7218910891088,0,0,0,0,726,55,17,0,0,0,172,0,61,247,0,117,3,0,0,14
69,0,0,0,0,0,1.6134,2.97,0,2,2,2,2,0,2,0,0,0,0,0,0,0,0,8,0,44,17,0,84.5834,0,0,0,0,0,0,0,0,0,0,22,0,0,40,0,7,0,0,0,0
83,1,0,0,0,0,1.076,1.678,0,5,4,0,0,0,0,0,0,44,0,0,0,0,0,8,0,0,38,0,102.754,0,0,0,0,0,0,4,0,0,1,35,0,3,36,0,10,1,0,0,0
152,0,0,0,0,0,1.8108421052631576,12.35,1,1,16,1,1,0,1,0,0,57,0,0,19,13,2,5,1,8,32,15,188.1608421052632,0,0,6,0,3,0,2,0,0,0,62,0,22,50,0,5,2,0,0,0
307,0,0,0,0,0,8.426,33.162,3,22,13,10,10,0,12,0,4,58,0,0,67,0,0,16,18,17,125,2,419.588,0,0,0,0,13,39,0,0,0,0,105,0,4,121,2,18,0,0,0,5
7,1,0,0,0,0,1.741,3.141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,13.882,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,1.6737966101694917,5.061,0,9,7,2,2,0,10,0,0,0,0,0,0,0,0,18,0,257,41,0,353.7347966101695,0,0,0,0,0,0,0,0,0,0,61,0,0,242,0,12,0,0,0,1
287,0,0,1,0,0,2.206972972972973,23.099,12,5,5,7,7,0,2,0,0,3,0,0,163,5,0,8,0,3,103,3,353.305972972973,0,0,0,2,42,0,29,0,0,11,44,0,10,120,0,24,6,0,0,0
192,0,0,0,0,0,1.9152727272727277,2.888,4,22,20,1,1,0,3,0,0,41,0,0,35,6,0,9,13,0,88,0,248.8032727272727,0,0,0,0,18,4,0,0,0,0,109,0,0,37,0,19,0,0,5,0
128,0,0,0,0,0,3.2685,3.269,0,23,19,2,2,0,0,0,0,18,0,0,8,0,0,5,0,8,85,4,181.5375,0,0,0,0,0,16,0,0,0,0,109,0,0,0,0,2,0,0,0,1
265,0,0,0,0,0,1.653,12.209,12,20,20,2,2,0,4,0,0,31,0,0,11,38,0,8,5,20,149,3,339.862,0,0,0,0,38,17,16,0,0,0,119,0,3,30,0,23,1,0,18,0
49,0,0,0,0,0,1.741,3.141,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,7,0,0,47,0,80.882,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,11
35,1,0,0,0,0,1.152,1.152,0,4,4,1,1,0,1,0,0,2,0,0,2,0,0,5,2,0,22,2,49.304,0,0,0,0,0,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0
29,1,0,0,0,0,1.886,1.895,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,6,13,0,10,0,38.781,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,6,0,0,0,0
60,0,0,0,0,1,3.731181818181818,28.321,0,2,1,1,1,0,0,0,0,40,0,0,0,0,0,4,0,0,16,0,99.05218181818182,0,0,0,0,0,0,0,0,0,0,17,0,0,38,0,5,0,0,0,0
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,1.6737966101694917,5.061,0,9,7,2,2,0,10,0,0,0,0,0,0,0,0,18,0,257,41,0,353.7347966101695,0,0,0,0,0,0,0,0,0,0,61,0,0,242,0,12,0,0,0,1
315,0,0,0,1,0,1.032290322580645,7.73,10,19,17,4,4,0,2,0,12,27,0,0,11,15,0,8,6,36,191,9,381.7622903225806,0,0,0,0,46,56,0,0,0,0,112,0,0,33,0,62,0,0,6,0
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,1.4708,1.896,1,4,3,2,2,0,1,0,0,0,0,0,1,0,1,6,55,0,49,0,129.3668,0,0,0,0,3,0,5,0,0,0,29,0,7,43,0,23,2,0,0,0
68,0,0,0,0,0,8.9335,28.449,0,4,6,1,1,0,1,0,0,26,0,0,2,0,0,5,0,2,31,2,119.3825,0,0,0,0,0,4,0,0,0,0,38,0,0,18,0,8,0,0,0,0
25,1,0,0,0,0,1.233,1.233,0,2,2,1,1,0,1,0,0,0,0,0,0,14,0,5,0,0,6,0,35.466,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0
69,0,0,0,0,0,1.6134,2.97,0,2,2,2,2,0,2,0,0,0,0,0,0,0,0,8,0,44,17,0,84.5834,0,0,0,0,0,0,0,0,0,0,22,0,0,40,0,7,0,0,0,0
295,1,0,0,0,0,6.322607142857144,37.353,9,15,8,1,1,0,1,0,3,35,0,0,42,0,8,5,42,0,160,0,374.67560714285713,0,0,0,0,34,26,5,0,0,0,121,0,6,48,0,45,10,0,0,0
9,0,0,1,0,0,1.741,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,17.881999999999998,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
35,1,0,0,0,0,1.152,1.152,0,4,4,1,1,0,1,0,0,2,0,0,2,0,0,5,2,0,22,2,49.304,0,0,0,0,0,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0
25,1,0,0,0,0,1.233,1.233,0,2,2,1,1,0,1,0,0,0,0,0,0,14,0,5,0,0,6,0,35.466,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0
25,1,0,0,0,0,1.233,1.233,0,2,2,1,1,0,1,0,0,0,0,0,0,14,0,5,0,0,6,0,35.466,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0
6,0,0,0,1,0,1.741,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,14.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1
1074,0,0,0,0,0,1.46575,1.697,0,169,152,0,0,0,0,0,0,106,0,0,82,0,0,4,35,0,759,90,1401.16275,0,0,0,0,0,4,0,0,0,0,736,0,0,9,0,327,0,0,0,0
181,0,0,0,1,0,1.9093125,6.439,12,15,12,2,2,0,7,0,0,0,0,0,0,72,0,12,0,0,98,0,242.3483125,0,0,0,0,39,6,10,0,0,0,89,0,6,5,0,21,4,0,0,2
252,1,0,0,0,0,1.821736842105263,2.76,3,19,19,4,4,0,1,0,0,0,0,0,41,15,0,8,0,13,175,0,307.5817368421053,0,0,0,0,10,32,0,0,0,0,111,0,0,19,0,66,0,0,14,0
25,1,0,0,0,0,1.233,1.233,0,2,2,1,1,0,1,0,0,0,0,0,0,14,0,5,0,0,6,0,35.466,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0
184,0,0,0,0,0,0.97152,2.828,11,5,4,4,4,0,2,0,3,3,0,0,3,0,0,9,4,108,55,0,219.79952,0,0,0,0,40,0,3,0,0,0,40,0,4,73,0,23,2,0,0,0
128,0,0,0,0,0,3.2685,3.269,0,23,19,2,2,0,0,0,0,18,0,0,8,0,0,5,0,8,85,4,181.5375,0,0,0,0,0,16,0,0,0,0,109,0,0,0,0,2,0,0,0,1
29,1,0,0,0,0,1.886,1.895,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,6,13,0,10,0,38.781,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,6,0,0,0,0
83,1,0,0,0,0,1.076,1.678,0,5,4,0,0,0,0,0,0,44,0,0,0,0,0,8,0,0,38,0,102.754,0,0,0,0,0,0,4,0,0,1,35,0,3,36,0,10,1,0,0,0
29,1,0,0,0,0,1.886,1.895,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,6,13,0,10,0,38.781,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,6,0,0,0,0
98,0,0,0,0,0,0.7603749999999999,1.503,8,6,6,2,2,0,1,0,0,0,0,0,0,0,0,5,0,52,41,0,126.263375,0,0,0,0,31,0,0,0,0,0,38,0,3,9,0,17,0,0,0,0
436,0,0,0,0,0,1.4336805555555554,2.652,58,15,15,8,8,0,0,0,3,180,0,0,68,3,0,4,34,0,141,3,545.0856805555555,0,1,0,0,199,0,4,0,0,0,93,0,9,62,0,67,1,0,0,0
305,0,0,0,0,0,1.4839090909090908,4.005,14,5,5,5,5,0,3,0,6,52,0,0,121,18,0,28,28,7,59,6,368.4889090909091,0,0,0,0,60,0,8,0,0,0,68,0,17,156,0,15,1,0,0,0
295,1,0,0,0,0,6.322607142857144,37.353,9,15,8,1,1,0,1,0,3,35,0,0,42,0,8,5,42,0,160,0,374.67560714285713,0,0,0,0,34,26,5,0,0,0,121,0,6,48,0,45,10,0,0,0
80,0,0,0,0,0,1.3805,2.379,3,5,5,9,8,0,12,0,0,0,0,0,0,19,0,17,0,0,44,0,126.7595,1,0,0,0,9,0,3,0,0,0,59,0,0,0,0,0,0,0,0,8
35,1,0,0,0,0,1.1322,2.265,0,1,1,2,2,0,0,0,0,0,0,0,26,0,0,5,0,0,4,0,45.3972,0,0,0,0,0,0,0,0,0,0,11,0,0,24,0,0,0,0,0,0
265,0,0,0,0,0,1.653,12.209,12,20,20,2,2,0,4,0,0,31,0,0,11,38,0,8,5,20,149,3,339.862,0,0,0,0,38,17,16,0,0,0,119,0,3,30,0,23,1,0,18,0
28,1,0,0,0,0,1.329,1.329,0,2,1,0,1,0,1,0,0,0,0,0,13,0,0,5,0,0,10,0,36.658,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,0,0,0,3,0
83,1,0,0,0,0,1.076,1.678,0,5,4,0,0,0,0,0,0,44,0,0,0,0,0,8,0,0,38,0,102.754,0,0,0,0,0,0,4,0,0,1,35,0,3,36,0,10,1,0,0,0
19,0,0,0,0,0,1.741,3.141,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,34.882,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,5
107,0,0,0,0,0,1.769,3.103,0,3,3,7,7,0,10,0,0,0,0,0,14,0,0,14,38,0,41,0,142.872,0,0,0,0,0,0,0,0,0,0,41,0,0,44,0,5,0,0,10,7
43,0,0,0,0,0,1.26,1.26,1,0,0,5,5,0,0,0,0,0,0,0,0,4,0,3,0,0,36,0,57.52,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,27,0,0,6,0
11,0,1,0,0,0,1.741,3.141,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,0,0,6,0,19.882,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
35,1,0,0,0,0,1.152,1.152,0,4,4,1,1,0,1,0,0,2,0,0,2,0,0,5,2,0,22,2,49.304,0,0,0,0,0,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0
83,1,0,0,0,0,1.076,1.678,0,5,4,0,0,0,0,0,0,44,0,0,0,0,0,8,0,0,38,0,102.754,0,0,0,0,0,0,4,0,0,1,35,0,3,36,0,10,1,0,0,0
348,0,0,0,0,0,0.6306923076923078,2.173,33,18,16,1,1,0,12,0,0,3,0,0,196,0,0,23,0,0,126,0,432.8036923076923,0,0,0,0,138,19,6,0,0,1,108,0,10,25,0,39,1,0,0,1
69,0,0,0,0,0,1.6134,2.97,0,2,2,2,2,0,2,0,0,0,0,0,0,0,0,8,0,44,17,0,84.5834,0,0,0,0,0,0,0,0,0,0,22,0,0,40,0,7,0,0,0,0
37,0,0,0,0,0,1.741,3.141,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0,6,0,0,35,0,73.882,0,0,0,0,0,8,0,0,0,0,17,0,0,0,0,1,0,0,9,6
35,1,0,0,0,0,1.152,1.152,0,4,4,1,1,0,1,0,0,2,0,0,2,0,0,5,2,0,22,2,49.304,0,0,0,0,0,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,2.9925,5.2,3,7,7,6,3,0,1,0,0,23,0,0,7,4,1,5,0,9,81,4,170.1925,0,0,0,0,9,5,6,0,0,0,63,0,13,13,0,22,1,0,2,0
252,1,0,0,0,0,1.821736842105263,2.76,3,19,19,4,4,0,1,0,0,0,0,0,41,15,0,8,0,13,175,0,307.5817368421053,0,0,0,0,10,32,0,0,0,0,111,0,0,19,0,66,0,0,14,0
239,1,0,0,0,0,5.056428571428571,28.253,3,22,19,6,5,0,3,0,3,14,0,0,8,9,0,21,0,6,184,8,345.3094285714285,0,0,0,0,9,35,3,0,0,0,150,0,0,1,0,37,13,0,0,5
252,1,0,0,0,0,1.821736842105263,2.76,3,19,19,4,4,0,1,0,0,0,0,0,41,15,0,8,0,13,175,0,307.5817368421053,0,0,0,0,10,32,0,0,0,0,111,0,0,19,0,66,0,0,14,0
37,0,0,0,0,0,1.741,3.141,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0,6,0,0,35,0,73.882,0,0,0,0,0,8,0,0,0,0,17,0,0,0,0,1,0,0,9,6
247,0,0,0,0,0,1.9133589743589745,2.576,0,23,15,2,2,0,2,0,0,4,0,0,37,0,0,5,113,0,88,0,296.489358974359,0,1,0,0,0,0,0,0,0,0,107,0,0,123,0,16,0,0,0,0
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2294,0,0,0,0,0,2.4021399176954734,38.073,64,1,27,13,11,0,11,0,50,245,0,0,521,1,1,28,306,40,821,284,2465.475139917696,0,0,0,1,230,75,118,0,0,13,240,0,350,1064,0,168,15,0,11,12
8,0,0,0,1,0,1.741,3.141,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,18.882,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
68,0,0,0,0,0,8.9335,28.449,0,4,6,1,1,0,1,0,0,26,0,0,2,0,0,5,0,2,31,2,119.3825,0,0,0,0,0,4,0,0,0,0,38,0,0,18,0,8,0,0,0,0
321,1,0,0,0,0,1.4238399999999998,2.318,2,23,20,2,2,0,1,0,0,17,0,0,20,65,0,5,0,0,171,43,375.74184,0,1,0,0,8,42,0,0,0,0,149,0,0,83,0,38,0,0,0,0
181,0,0,0,1,0,1.9093125,6.439,12,15,12,2,2,0,7,0,0,0,0,0,0,72,0,12,0,0,98,0,242.3483125,0,0,0,0,39,6,10,0,0,0,89,0,6,5,0,21,4,0,0,2
107,0,0,0,0,0,1.769,3.103,0,3,3,7,7,0,10,0,0,0,0,0,14,0,0,14,38,0,41,0,142.872,0,0,0,0,0,0,0,0,0,0,41,0,0,44,0,5,0,0,10,7
12,1,0,0,0,0,1.741,3.141,0,0,0,2,2,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,22.882,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,1
21,1,0,0,0,0,1.741,3.141,0,3,1,1,1,0,0,0,0,0,0,0,0,7,0,4,0,0,10,0,32.882,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,0,0,0,0
38,0,0,0,0,0,12.5495,22.663,0,1,1,1,1,0,1,0,0,0,0,0,16,0,2,6,0,0,15,0,80.2125,0,0,0,0,0,0,0,0,0,0,24,0,0,12,0,2,1,0,0,0
6,0,0,0,0,0,1.741,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,13.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1
64,0,0,1,0,0,1.741,3.141,0,0,0,18,7,0,1,0,0,0,0,0,0,0,0,16,0,0,60,0,108.882,5,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,21,0
58,1,0,0,0,0,1.741,3.141,0,8,5,1,1,0,1,0,0,2,0,0,2,4,0,5,0,2,41,2,79.882,0,0,0,0,0,0,0,1,0,0,55,0,0,0,0,2,0,0,0,0
92,0,1,0,0,0,2.948555555555556,13.761,1,1,1,5,5,0,1,0,0,0,0,0,0,0,0,6,0,61,25,0,123.70955555555555,0,0,0,0,3,0,2,0,0,0,15,0,4,55,0,12,1,0,0,0
43,0,0,0,0,0,1.26,1.26,1,0,0,5,5,0,0,0,0,0,0,0,0,4,0,3,0,0,36,0,57.52,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,27,0,0,6,0
21,0,0,0,0,0,1.741,3.141,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,11,0,0,10,0,29.882,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
25,1,0,0,0,0,1.233,1.233,0,2,2,1,1,0,1,0,0,0,0,0,0,14,0,5,0,0,6,0,35.466,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0
181,0,0,0,1,0,1.9093125,6.439,12,15,12,2,2,0,7,0,0,0,0,0,0,72,0,12,0,0,98,0,242.3483125,0,0,0,0,39,6,10,0,0,0,89,0,6,5,0,21,4,0,0,2
88,1,0,0,0,0,17.229,36.977,0,9,6,1,1,0,2,0,0,20,0,0,4,0,0,7,0,4,53,0,162.206,0,0,0,0,0,6,0,0,0,0,53,0,0,15,0,8,2,0,4,0
112,0,0,0,0,0,1.4708,1.896,1,4,3,2,2,0,1,0,0,0,0,0,1,0,1,6,55,0,49,0,129.3668,0,0,0,0,3,0,5,0,0,0,29,0,7,43,0,23,2,0,0,0
28,1,0,0,0,0,1.329,1.329,0,2,1,0,1,0,1,0,0,0,0,0,13,0,0,5,0,0,10,0,36.658,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,0,0,0,3,0
287,0,0,1,0,0,2.206972972972973,23.099,12,5,5,7,7,0,2,0,0,3,0,0,163,5,0,8,0,3,103,3,353.305972972973,0,0,0,2,42,0,29,0,0,11,44,0,10,120,0,24,6,0,0,0
29,1,0,0,0,0,1.886,1.895,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,6,13,0,10,0,38.781,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,6,0,0,0,0
7,1,0,0,0,0,1.741,3.141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,13.882,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
252,1,0,0,0,0,1.821736842105263,2.76,3,19,19,4,4,0,1,0,0,0,0,0,41,15,0,8,0,13,175,0,307.5817368421053,0,0,0,0,10,32,0,0,0,0,111,0,0,19,0,66,0,0,14,0
88,1,0,0,0,0,17.229,36.977,0,9,6,1,1,0,2,0,0,20,0,0,4,0,0,7,0,4,53,0,162.206,0,0,0,0,0,6,0,0,0,0,53,0,0,15,0,8,2,0,4,0
348,0,0,0,0,0,0.6306923076923078,2.173,33,18,16,1,1,0,12,0,0,3,0,0,196,0,0,23,0,0,126,0,432.8036923076923,0,0,0,0,138,19,6,0,0,1,108,0,10,25,0,39,1,0,0,1
69,0,0,0,0,0,1.6134,2.97,0,2,2,2,2,0,2,0,0,0,0,0,0,0,0,8,0,44,17,0,84.5834,0,0,0,0,0,0,0,0,0,0,22,0,0,40,0,7,0,0,0,0
37,0,0,0,0,0,1.741,3.141,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0,6,0,0,35,0,73.882,0,0,0,0,0,8,0,0,0,0,17,0,0,0,0,1,0,0,9,6
265,0,0,0,0,0,1.653,12.209,12,20,20,2,2,0,4,0,0,31,0,0,11,38,0,8,5,20,149,3,339.862,0,0,0,0,38,17,16,0,0,0,119,0,3,30,0,23,1,0,18,0
6,0,0,0,1,0,1.741,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,14.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1
2294,0,0,0,0,0,2.4021399176954734,38.073,64,1,27,13,11,0,11,0,50,245,0,0,521,1,1,28,306,40,821,284,2465.475139917696,0,0,0,1,230,75,118,0,0,13,240,0,350,1064,0,168,15,0,11,12
265,0,0,0,0,0,1.653,12.209,12,20,20,2,2,0,4,0,0,31,0,0,11,38,0,8,5,20,149,3,339.862,0,0,0,0,38,17,16,0,0,0,119,0,3,30,0,23,1,0,18,0
305,0,0,0,0,0,1.4839090909090908,4.005,14,5,5,5,5,0,3,0,6,52,0,0,121,18,0,28,28,7,59,6,368.4889090909091,0,0,0,0,60,0,8,0,0,0,68,0,17,156,0,15,1,0,0,0
152,0,0,0,0,0,1.8108421052631576,12.35,1,1,16,1,1,0,1,0,0,57,0,0,19,13,2,5,1,8,32,15,188.1608421052632,0,0,6,0,3,0,2,0,0,0,62,0,22,50,0,5,2,0,0,0
134,0,0,0,0,0,2.9925,5.2,3,7,7,6,3,0,1,0,0,23,0,0,7,4,1,5,0,9,81,4,170.1925,0,0,0,0,9,5,6,0,0,0,63,0,13,13,0,22,1,0,2,0
35,1,0,0,0,0,1.1322,2.265,0,1,1,2,2,0,0,0,0,0,0,0,26,0,0,5,0,0,4,0,45.3972,0,0,0,0,0,0,0,0,0,0,11,0,0,24,0,0,0,0,0,0
5,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,12.882,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
21,1,0,0,0,0,1.741,3.141,0,3,1,1,1,0,0,0,0,0,0,0,0,7,0,4,0,0,10,0,32.882,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,0,0,0,0
23,1,0,0,0,0,1.852,2.386,0,1,1,1,1,1,0,0,0,0,0,0,15,0,0,4,0,0,4,0,33.238,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,0,0,0,0
187,0,1,0,0,0,1.8022258064516128,16.076,22,4,5,4,4,0,1,0,0,0,0,0,0,98,0,8,0,62,21,0,247.8782258064516,0,0,0,0,74,0,1,0,0,0,34,0,3,74,0,3,0,0,0,0
321,1,0,0,0,0,1.4238399999999998,2.318,2,23,20,2,2,0,1,0,0,17,0,0,20,65,0,5,0,0,171,43,375.74184,0,1,0,0,8,42,0,0,0,0,149,0,0,83,0,38,0,0,0,0
47,0,1,0,0,0,2.615,2.615,0,1,1,4,4,0,5,0,0,0,0,0,6,0,0,14,0,0,27,0,68.23,0,0,0,0,0,0,0,0,0,0,21,0,0,3,0,23,0,0,0,0
6,0,0,0,1,0,1.741,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,14.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1
29,0,1,0,0,0,1.741,3.141,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,5,0,0,24,0,41.882,3,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0.6306923076923078,2.173,33,18,16,1,1,0,12,0,0,3,0,0,196,0,0,23,0,0,126,0,432.8036923076923,0,0,0,0,138,19,6,0,0,1,108,0,10,25,0,39,1,0,0,1
41,0,1,0,0,0,1.741,3.141,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,37,0,54.882,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,24,0
116,1,0,0,0,0,1.6516666666666666,2.302,0,12,12,1,1,0,2,0,0,6,0,0,30,0,0,7,15,0,47,11,148.95366666666666,0,0,0,0,0,0,0,0,0,0,60,0,6,36,0,5,9,0,0,0
2294,0,0,0,0,0,2.4021399176954734,38.073,64,1,27,13,11,0,11,0,50,245,0,0,521,1,1,28,306,40,821,284,2465.475139917696,0,0,0,1,230,75,118,0,0,13,240,0,350,1064,0,168,15,0,11,12
98,0,0,0,0,0,0.7603749999999999,1.503,8,6,6,2,2,0,1,0,0,0,0,0,0,0,0,5,0,52,41,0,126.263375,0,0,0,0,31,0,0,0,0,0,38,0,3,9,0,17,0,0,0,0
2294,0,0,0,0,0,2.4021399176954734,38.073,64,1,27,13,11,0,11,0,50,245,0,0,521,1,1,28,306,40,821,284,2465.475139917696,0,0,0,1,230,75,118,0,0,13,240,0,350,1064,0,168,15,0,11,12
218,0,0,0,0,0,3.6045,8.86,0,9,8,2,2,0,3,0,0,4,0,0,11,0,0,11,6,4,186,0,259.4645,0,0,0,0,0,94,0,0,0,0,79,0,20,6,0,21,0,0,0,2
485,0,0,0,0,0,0.897109589041096,7.612,14,6,6,6,6,0,2,0,0,51,0,0,104,177,0,6,0,0,147,0,534.5091095890411,0,0,0,0,51,59,17,0,0,0,45,0,19,259,0,10,25,0,0,0
