event_count,country_United_States,country_Saudi_Arabia,country_India,country_Britain,country_Italy,average_load_time,max_load_time,event_bench_load_success_count,event_profile_search_success_count,event_add_profile_success_count,event_upgrade_plan_count,event_pricing_model_count,event_profile_load_fail_count,event_email_receipt_count,platform_all_count,platform_brbench_count,platform_fb_count,platform_hashtags_count,platform_ig._count,platform_ig_count,platform_li_count,platform_meta_count,platform_nan_count,platform_tk_count,platform_tw_count,platform_xch_count,platform_yt_count,platform_total_count,view_add,view_addprofiles,view_ads,view_bench,view_benchmark,view_brands,view_campaigns,view_connect,view_hashtag,view_nan,view_page,view_postsfeed,view_profile,view_proj,view_projecthome,view_reports,view_search,view_settings,view_upgradeplan
3,0,0,1,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,9.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,5,0,15.072571180555556,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0
19,1,0,0,0,0,2.774,3.371,0,2,2,0,0,0,2,0,0,4,0,0,4,0,0,4,0,0,7,0,31.145,0,0,0,0,0,0,0,0,0,14,0,0,4,0,1,0,0,0,0
65,0,0,0,0,0,1.80325,2.252,0,10,8,1,1,1,2,0,0,9,0,0,9,0,0,4,9,0,34,0,92.05525,0,0,0,0,0,0,0,0,0,53,0,0,9,0,2,0,0,0,1
5,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,10.072571180555556,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
159,0,0,1,0,0,1.70376,2.652,4,4,4,0,0,3,1,0,0,0,0,0,125,0,0,3,0,0,31,0,180.35576,0,0,0,0,17,0,4,0,0,29,0,3,99,0,5,2,0,0,0
75,0,0,0,0,0,3.4742,7.952,0,5,5,0,0,0,11,0,0,7,0,0,7,0,0,13,15,5,19,9,107.4262,0,0,0,0,0,0,0,0,0,41,0,0,33,0,1,0,0,0,0
51,0,0,0,1,0,0.9336666666666668,1.161,1,1,1,2,2,0,10,0,0,0,0,0,0,16,0,21,0,0,14,0,71.09466666666667,0,0,0,0,5,0,0,0,0,32,0,3,8,0,1,0,0,0,2
4,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.072571180555556,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
100,0,0,0,0,0,0.8555999999999999,1.699,0,1,1,0,0,0,10,0,0,74,0,0,1,0,0,13,0,0,12,0,114.5546,0,0,0,0,0,0,0,0,0,20,0,6,71,0,2,1,0,0,0
52,1,0,0,0,0,1.55175,1.76,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,23,24,0,5,0,69.31175,0,0,0,0,0,0,0,0,0,29,0,0,21,0,2,0,0,0,0
25,0,0,0,0,0,1.0105,1.394,1,1,3,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,8,0,32.4045,0,0,0,0,3,0,0,0,0,18,0,0,4,0,0,0,0,0,0
32,0,1,0,0,0,1.0883333333333334,1.523,0,2,2,0,0,0,1,0,0,13,0,0,7,0,0,2,0,0,10,0,39.61133333333333,0,0,0,0,0,0,0,0,0,16,0,0,14,0,2,0,0,0,0
44,0,0,0,0,0,1.423,1.986,1,1,2,0,0,1,0,0,0,0,0,0,34,0,0,1,2,0,7,0,52.409,0,0,0,0,3,0,1,0,0,11,0,0,28,0,0,1,0,0,0
47,0,0,0,0,0,1.904,2.03,0,2,2,2,2,0,10,0,0,0,0,0,24,0,0,13,0,0,10,0,68.934,1,0,0,0,0,0,0,0,0,26,0,0,17,0,3,0,0,0,0
193,0,0,0,0,0,2.79965,27.449,5,8,7,5,3,0,11,0,0,20,0,0,4,10,0,20,2,0,137,0,262.24865,0,0,0,0,21,49,9,0,0,80,0,6,0,0,16,7,0,0,5
34,0,0,0,0,0,2.856,2.856,1,2,1,0,0,0,2,0,0,6,0,0,0,0,0,6,0,0,22,0,45.712,0,0,0,0,4,0,1,0,0,26,0,0,0,0,3,0,0,0,0
1,0,0,1,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.072571180555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0,2.3874166666666667,5.928,0,15,9,0,0,3,2,0,0,21,0,0,23,24,0,6,10,0,84,0,205.31541666666664,0,0,0,0,0,0,0,0,0,97,0,0,51,0,20,0,0,0,0
5,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,10.072571180555556,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,1,1,0,12,0,0,0,0,0,0,0,0,23,0,0,7,0,49.07257118055556,0,0,0,0,0,0,0,0,0,26,0,0,0,0,4,0,0,0,0
6,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,12.072571180555556,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,1.334,1.334,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,8.668,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
38,0,0,0,1,0,1.679,1.679,0,1,1,0,0,0,10,0,0,0,0,0,17,0,0,12,0,0,9,0,54.358,0,0,0,0,0,0,0,0,0,18,0,0,15,0,5,0,0,0,0
101,0,0,0,0,0,3.6395,26.793,0,2,2,0,0,0,9,0,0,0,0,0,36,0,0,20,30,0,15,0,144.4325,0,0,0,0,0,0,0,0,0,33,0,4,60,0,4,0,0,0,0
27,0,0,0,0,0,1.7895711805555556,3.283,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,16,0,47.07257118055556,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.072571180555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,1.7895711805555556,3.283,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,10,0,20.07257118055556,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0
62,0,0,0,0,0,1.292857142857143,1.897,4,7,7,0,0,0,10,0,0,0,0,0,0,32,0,12,0,0,18,0,93.18985714285714,0,0,0,0,12,0,1,0,0,43,0,0,6,0,0,0,0,0,0
33,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,10,0,0,3,0,0,0,0,1,14,1,0,11,3,48.07257118055556,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,16.072571180555556,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,1.8037083333333332,2.736,0,3,3,0,0,0,1,0,0,0,0,0,94,0,0,4,0,0,17,0,126.53970833333334,0,0,0,0,0,0,0,0,0,21,0,0,88,0,6,0,0,0,0
321,0,0,0,0,0,1.1620454545454546,2.439,17,20,15,0,0,0,10,0,3,43,0,0,30,0,0,22,29,11,164,19,386.60104545454544,0,0,0,0,58,33,20,0,0,111,0,20,32,0,46,1,0,0,0
107,0,0,0,0,0,1.4902857142857144,1.768,0,7,3,0,0,0,1,0,0,74,0,0,0,0,0,3,0,0,30,0,121.25828571428572,0,0,0,0,0,0,0,0,0,32,0,0,65,0,10,0,0,0,0
66,0,0,0,0,0,1.18,1.18,0,2,2,0,0,0,12,0,0,2,0,0,2,1,0,24,0,0,37,0,84.36,0,0,0,0,0,0,5,0,0,39,0,3,0,0,7,12,0,0,0
23,1,0,0,0,0,0.551,0.551,1,1,1,0,0,0,1,0,0,0,0,0,9,0,0,4,0,0,10,0,28.102,0,0,0,0,3,0,9,0,0,10,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,0,0,1,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,12.072571180555556,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,1.6954,2.924,0,2,1,0,0,0,10,0,0,0,0,0,46,0,0,12,0,0,12,0,87.6194,0,0,0,0,0,0,0,0,0,25,0,2,43,0,0,0,0,0,0
8,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,15.072571180555556,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
9,0,0,0,0,1,1.7895711805555556,3.283,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,5,0,17.072571180555556,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,2.524555555555556,6.881,3,1,4,0,0,0,9,0,0,10,0,0,8,0,1,21,4,0,50,2,122.40555555555557,0,0,0,0,9,6,6,0,0,50,0,11,0,0,13,0,0,1,0
66,0,0,0,0,0,1.0818333333333334,1.995,2,4,0,0,0,0,10,0,0,41,0,0,0,0,0,12,0,0,13,0,85.07683333333333,0,0,0,0,8,0,0,0,0,26,0,0,29,0,3,0,0,0,0
176,0,0,1,0,0,2.6356875,8.767,16,11,8,0,0,0,1,0,22,0,0,0,67,0,0,4,0,0,83,0,224.4026875,0,0,0,0,68,0,2,0,0,64,0,0,3,0,39,0,0,0,0
2,0,0,1,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.072571180555556,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,3.197,4.724,0,1,1,0,0,0,11,0,0,0,0,0,11,0,0,24,0,0,4,0,59.921,0,0,0,0,0,0,0,0,0,31,0,0,8,0,0,0,0,0,0
208,0,0,0,1,0,1.5447380952380954,7.417,1,2,2,5,5,0,0,0,0,0,0,0,0,0,0,2,172,0,34,0,232.9617380952381,0,0,0,0,3,0,12,0,0,15,0,11,160,0,6,1,0,0,0
3,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.072571180555555,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,7.2445,10.015,2,9,9,0,0,0,0,0,0,0,0,0,27,0,0,2,0,0,21,0,87.2595,0,0,0,0,6,0,0,0,0,40,0,0,3,0,1,0,0,0,0
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,11.072571180555556,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,35.07257118055556,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0
78,0,0,0,0,0,3.292375,7.644,0,5,5,0,0,0,11,0,0,6,0,0,9,0,0,13,10,8,19,13,109.936375,0,0,0,0,0,0,0,0,0,36,0,0,36,0,6,0,0,0,0
69,0,0,0,0,0,3.8465,30.063,1,1,1,0,0,0,2,0,0,0,0,0,25,0,1,5,0,0,38,0,107.9095,0,0,0,0,3,0,8,0,0,18,0,9,18,0,9,4,0,0,0
64,0,0,0,0,0,2.951333333333333,4.316,2,1,2,0,0,0,12,0,0,3,0,0,35,0,1,14,0,0,11,0,88.26733333333334,0,0,0,0,6,0,2,0,0,29,0,0,24,0,1,2,0,0,0
38,0,0,0,0,0,1.675,2.351,0,2,2,0,0,0,1,0,0,2,0,0,2,0,0,5,0,0,29,0,47.026,0,0,0,0,0,4,10,0,0,19,0,0,0,0,3,2,0,0,0
30,0,0,0,0,0,1.4146666666666663,1.429,0,3,3,2,2,0,1,0,0,13,0,0,0,0,0,4,0,0,13,0,43.84366666666666,0,0,0,0,0,0,0,0,0,21,0,0,7,0,0,0,0,0,2
173,0,0,1,0,0,1.6439473684210526,2.616,0,12,9,0,0,1,0,0,0,111,0,0,7,0,0,1,0,0,54,0,200.25994736842105,0,0,0,0,0,0,0,0,0,65,0,0,91,0,17,0,0,0,0
96,0,0,0,0,0,2.4233,2.987,0,5,3,0,0,0,11,0,0,0,0,0,14,0,0,13,19,0,33,17,120.4103,0,0,0,0,0,0,0,0,0,39,0,0,44,0,13,0,0,0,0
29,0,0,0,0,0,1.8563333333333332,3.549,0,2,1,0,0,0,11,0,0,0,0,0,9,0,0,13,0,0,7,0,48.40533333333333,0,0,0,0,0,0,0,0,0,22,0,0,7,0,0,0,0,0,0
279,0,0,0,0,0,2.3056666666666663,32.784,4,7,7,1,1,0,12,0,0,28,0,0,111,0,0,30,14,3,107,1,361.0896666666666,0,0,0,0,12,20,18,0,0,73,0,26,121,0,21,3,0,0,0
139,0,1,0,0,0,7.6018,33.93,1,4,4,3,3,1,1,0,0,21,0,0,40,0,0,6,0,0,74,0,199.5318,0,0,0,0,3,8,20,0,0,42,0,8,44,0,11,2,0,0,3
56,0,0,0,0,0,1.5141666666666669,2.157,1,1,1,0,0,0,12,0,0,0,0,0,27,0,0,15,0,0,14,0,74.67116666666666,0,0,0,0,3,0,0,0,0,23,0,3,21,0,3,3,0,0,0
131,0,0,0,1,0,0.4880769230769231,2.251,14,2,3,0,0,0,11,0,11,23,0,0,32,0,0,17,0,3,48,0,167.73907692307694,0,0,0,0,44,14,6,0,0,34,0,0,21,0,14,1,0,0,0
28,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,16,0,0,12,0,45.07257118055556,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0.9716041666666668,3.948,18,12,8,1,1,0,0,0,0,41,0,0,148,0,1,4,0,2,146,0,386.91960416666666,0,0,0,0,65,0,26,0,0,81,0,34,102,0,23,11,0,0,0
3,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,1.464,1.464,0,1,1,0,0,0,2,0,0,0,0,0,0,22,0,5,0,0,6,0,39.928,0,0,0,0,0,0,0,0,0,14,0,0,19,0,0,0,0,0,0
67,0,0,0,0,0,2.7863333333333333,3.313,3,4,4,7,7,0,8,0,0,20,0,0,0,0,0,10,0,0,37,0,106.09933333333332,0,0,0,0,12,0,0,0,0,44,0,0,0,0,4,0,0,0,7
48,0,0,0,0,0,1.9215,2.043,0,2,1,3,3,0,12,0,0,0,0,0,14,0,0,14,0,0,20,0,72.9645,0,0,0,0,0,0,0,0,0,27,0,0,11,0,9,0,0,0,1
65,0,0,1,0,0,1.9541428571428567,3.512,0,1,1,4,4,0,11,0,0,0,0,0,0,0,0,21,0,0,13,31,92.46614285714286,0,0,0,0,0,0,0,0,0,33,0,0,28,0,0,0,0,0,4
18,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,14,0,0,4,0,35.07257118055556,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,16.072571180555556,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0
3,0,0,1,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,9.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,1.3407142857142855,5.298,11,3,1,0,0,0,10,0,3,3,0,0,15,7,0,27,5,3,42,4,140.6387142857143,0,0,0,0,34,0,4,0,0,52,0,11,0,0,6,2,0,0,0
254,0,0,1,0,0,1.7013571428571428,3.097,0,17,19,0,0,0,12,0,0,14,0,0,16,0,0,18,0,2,199,8,310.7983571428571,0,0,0,0,0,61,0,0,0,124,0,0,2,0,70,0,0,0,0
24,1,0,0,0,0,2.056,2.056,0,1,1,0,0,0,0,0,0,3,0,0,0,9,1,1,0,0,10,0,30.112,0,0,0,0,0,0,0,0,0,18,0,0,4,0,2,0,0,0,0
33,0,0,0,0,0,1.358,1.461,0,1,3,1,1,0,0,0,0,4,0,0,7,0,0,2,4,0,17,0,42.819,0,0,0,0,0,0,0,0,0,23,0,0,8,0,1,0,0,1,1
23,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,7,3,40.07257118055556,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
206,0,0,0,0,0,4.632346153846154,20.128,1,7,4,4,4,0,0,0,0,0,0,0,121,0,1,6,0,0,83,0,255.76034615384617,0,0,0,0,3,0,3,0,0,52,0,5,109,0,23,15,0,0,1
2,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.072571180555555,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,1.46225,2.126,0,3,2,4,4,0,0,0,0,37,0,0,0,0,0,4,0,0,15,0,72.58825,0,0,0,0,0,0,3,0,0,17,0,0,33,0,3,0,0,0,0
22,0,0,1,0,0,1.351,1.351,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,4,6,0,12,0,32.702,0,0,0,0,0,0,0,0,0,18,0,0,3,0,1,0,0,0,0
187,0,0,0,0,0,1.862380952380952,3.324,0,18,15,1,1,0,12,0,0,64,0,0,36,0,0,20,0,0,67,0,239.18638095238092,0,0,0,0,0,0,0,0,0,93,0,0,70,0,24,0,0,0,0
28,0,0,0,0,0,1.7895711805555556,3.283,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,4,1,0,23,0,39.07257118055556,0,1,0,0,0,0,0,0,0,21,0,0,0,0,6,0,0,0,0
3,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
520,1,0,0,0,0,1.6097086614173228,6.533,0,20,17,4,4,0,11,0,0,134,0,0,164,137,0,25,0,0,60,0,584.1427086614174,0,0,0,0,0,0,0,0,0,109,0,0,401,0,6,0,0,0,4
3,0,0,1,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,1.7895711805555556,3.283,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,32.07257118055556,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
10,0,0,1,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,6,0,18.07257118055556,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
2,0,0,0,1,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,9.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
675,0,0,0,0,0,1.6333245614035088,4.526,1,15,20,7,7,0,12,0,0,5,0,0,238,0,0,36,241,0,177,0,765.1593245614035,0,0,0,0,4,0,4,0,0,194,0,7,435,0,44,2,0,0,7
3,0,0,1,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,1.7895711805555556,3.283,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,9,0,41.07257118055556,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.072571180555556,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
93,1,0,0,0,0,3.984111111111111,11.532,0,2,1,1,1,0,1,0,0,0,0,0,74,0,0,4,0,0,15,0,114.51611111111112,0,0,0,0,0,0,0,0,0,20,0,0,71,0,1,0,0,0,1
88,0,0,0,0,0,1.961636363636364,2.705,0,2,2,1,1,0,10,0,0,0,0,0,64,0,0,12,0,0,12,0,108.66663636363636,0,0,0,0,0,0,0,0,0,24,0,0,59,0,5,0,0,0,0
24,0,0,0,0,0,1.7895711805555556,3.283,0,3,1,1,1,0,9,0,0,0,0,0,0,0,0,11,2,0,11,0,44.07257118055556,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.072571180555556,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.072571180555555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,3.48052380952381,8.255,0,19,18,0,0,0,1,0,0,18,0,0,29,0,0,4,26,20,71,27,244.7355238095238,0,0,0,0,0,0,0,0,0,92,0,0,84,0,19,0,0,0,0
204,0,0,0,0,0,1.4633571428571428,2.092,0,20,9,0,0,0,10,0,0,22,0,0,62,0,0,12,0,7,101,0,246.55535714285716,0,0,0,0,0,0,0,0,0,90,0,0,73,0,41,0,0,0,0
2,0,0,1,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.072571180555556,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,1.8603333333333332,2.74,0,2,2,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,29,0,42.60033333333333,0,0,0,0,0,16,0,0,0,18,0,0,0,0,0,0,0,0,0
195,0,0,1,0,0,1.1890588235294115,2.306,0,3,8,0,0,0,0,0,0,3,4,0,42,7,0,1,0,2,132,4,210.4950588235294,0,0,0,0,0,30,0,0,63,35,0,4,42,0,19,2,0,0,0
23,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,12,0,0,11,0,39.07257118055556,0,0,0,0,0,0,0,0,0,19,0,0,0,0,4,0,0,0,0
23,0,0,0,0,0,2.553,2.553,0,1,1,0,0,0,2,0,0,13,0,0,0,0,0,5,0,0,5,0,32.106,0,0,0,0,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0
21,0,0,0,1,0,1.1756666666666666,1.833,1,1,1,0,0,0,3,0,0,10,0,0,0,0,0,5,0,0,6,0,31.008666666666667,0,0,0,0,4,0,0,0,0,12,0,0,4,0,1,0,0,0,0
21,0,0,0,0,0,0.803,0.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,0,25.606,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,1.948,1.948,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,5,0,21.896,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0
90,0,0,0,0,0,0.5773125,1.662,12,3,2,0,0,0,12,0,3,36,0,0,6,0,0,15,0,0,30,0,121.2393125,0,0,0,0,41,0,18,0,0,30,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,0,0,0,1,0,1.612,1.833,0,2,1,0,0,0,12,0,0,0,0,0,0,0,0,15,18,0,7,0,59.445,0,0,0,0,0,0,0,0,0,25,0,0,15,0,0,0,0,0,0
63,0,0,0,0,0,3.4255,15.938,0,4,3,5,5,0,3,0,0,34,0,0,0,0,0,6,0,0,23,0,102.3635,0,0,0,0,0,0,0,0,0,30,0,0,27,0,1,0,0,0,5
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.072571180555555,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
63,0,0,1,0,0,3.7853,13.554,0,5,5,0,0,0,0,0,0,2,0,0,6,31,0,1,0,2,19,2,91.3393,0,0,0,0,0,0,0,0,0,26,0,0,33,0,4,0,0,0,0
61,0,0,0,0,0,2.7694444444444444,5.546,0,0,1,0,0,0,0,0,0,32,0,0,0,0,0,1,0,0,28,0,70.31544444444444,0,0,0,0,0,0,0,0,0,21,0,15,16,0,9,0,0,0,0
71,0,0,0,0,0,0.8213333333333334,1.193,0,6,3,0,1,0,0,0,0,0,0,0,0,43,0,1,0,0,27,0,83.01433333333333,0,0,0,0,0,0,0,0,0,24,0,4,37,0,6,0,0,0,0
121,0,0,0,0,0,0.5182666666666667,1.484,3,6,2,0,0,0,12,0,0,0,0,0,0,40,0,17,0,0,64,0,146.00226666666669,0,0,0,0,12,0,8,0,0,42,0,39,12,0,6,2,0,0,0
320,0,0,1,0,0,1.9655,6.647,2,21,11,8,8,0,2,0,0,0,0,0,0,197,0,4,0,0,119,0,381.6125,0,0,0,0,7,0,6,0,0,101,0,12,161,0,21,4,0,0,8
25,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,21,0,31.07257118055556,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,1,0
